sample_names[1]	Phylum	Class	Order	Family	Genus	Species	SUM
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Thioreductor		570
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified		136092
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobaceae_unclassified		5
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus		9
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified		384
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriales_unclassified	Methanobacteriales_unclassified		3
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanothermaceae	Methanothermus		9
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		241
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcaceae_unclassified		4
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus		3
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanotorris		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcales_unclassified	Methanococcales_unclassified		3
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcaceae_unclassified		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified	Bacilli_unclassified		3
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified		22
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Latescibacteria	Latescibacteria_cl	Latescibacteria_or	Latescibacteria_fa	Latescibacteria_ge		3
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeia	Nanoarchaeales	Nanoarchaeaceae	Nanoarchaeum		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeia	Nanoarchaeales	Nanoarchaeales_unclassified	Nanoarchaeales_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Omnitrophicaeota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Phragmoplastophyta	Embryophyta	Cucurbitales	Cucurbitales_fa	Cucumis		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfatator		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacteriaceae_unclassified		6
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus		13
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Thermosulfidibacteraeota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacteraceae	Thermosulfidibacter		12
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified		4
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacteriaceae_unclassified		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		39221
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex		148491
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquificaceae_unclassified		297090
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter		3
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificales_unclassified	Aquificales_unclassified		6475
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Hydrogenothermaceae_unclassified		127
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Hydrogenothermus		79
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Persephonella		95
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		211807
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Balnearium		1437
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacteriaceae_unclassified		2113542
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium		936070
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio		250690
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified		8
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Ascomycota	Eurotiomycetes	Eurotiales	Eurotiales_unclassified	Eurotiales_unclassified		5
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified		673677
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Chlamydiae	Chlamydiae	Chlamydiales	cvE6	cvE6_ge		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified		3
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Dependentiae	Babeliae	Babeliales	UBA12409	UBA12409_ge		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter		19
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified		38189
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus		4
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified		3
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		127
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcaceae_unclassified		9
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanotorris		30
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcales_unclassified	Methanococcales_unclassified		3
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcaceae_unclassified		28
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		69
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Mollusca	Gastropoda	Gastropoda_unclassified	Gastropoda_unclassified	Gastropoda_unclassified		5
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Patescibacteria	ABY1	ABY1_unclassified	ABY1_unclassified	ABY1_unclassified		3
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Microgenomatia	Candidatus_Roizmanbacteria	Candidatus_Roizmanbacteria_fa	Candidatus_Roizmanbacteria_ge		7
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria_fa	Candidatus_Kaiserbacteria_ge		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Candidatus_Nomurabacteria	Candidatus_Nomurabacteria_fa	Candidatus_Nomurabacteria_ge		4
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified		9
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_fa	Saccharimonadales_ge		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified		53
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonadaceae_unclassified		13
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis		33
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified	Rhodospirillales_unclassified		51
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira		404
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_ge		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter		8
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified		4
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina		6
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter		53
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Betaproteobacteriales_unclassified	Betaproteobacteriales_unclassified		21
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia		27
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae_unclassified		73
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pandoraea		5
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia		8
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium		3
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chromobacteriaceae	Aquitalea		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chromobacteriaceae	Chromobacteriaceae_unclassified		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Uliginosibacterium		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified	Cellvibrionales_unclassified		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		82
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga		4
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonadaceae_unclassified		134
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		159
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Salinicola		3
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Terasakiispira		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		2
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		7
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales_unclassified	Xanthomonadales_unclassified		1
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified		10
FS907_80_13H6_GGACCC_L001_trim_paired_merged_rRNA.nr_v132	Vertebrata	Mammalia	Mammalia_or	Mammalia_fa	Mammalia_ge		1
FS907_80_13H8_TTCAGC_L001_trim_paired_merged_rRNA.nr_v132	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix		1
